Year,Month,Day,Hour,Temperature,Pressure
2014,5,18,13,-84,10117
2014,5,18,14,-80,10122
2014,5,18,15,-80,10126
2014,5,18,16,-73,10129
2014,5,18,17,-70,10132
2014,5,18,18,-68,10136
2014,5,18,19,-71,10140
2014,5,18,20,-74,10144
2014,5,18,21,-82,10150
2014,5,18,22,-75,10151
2014,5,18,23,-78,10153
2014,5,19,0,-86,10156
2014,5,19,1,-92,10156
2014,5,19,2,-89,10160
2014,5,19,3,-81,10158
2014,5,19,4,-68,10159
2014,5,19,5,-66,10157
2014,5,19,6,-66,10156
2014,5,19,7,-62,10155
2014,5,19,8,-62,10152
2014,5,19,9,-52,10150
2014,5,19,10,-43,10146
2014,5,19,11,-22,10141
2014,5,19,13,-18,10137
2014,5,19,16,-30,10130
2014,5,19,17,-32,10127
2014,5,19,18,-35,10128
2014,5,19,19,-46,10130
2014,5,19,21,-58,10134
2014,5,19,22,-62,10134
2014,5,19,23,-70,10137
2014,5,20,0,-65,10137
2014,5,20,1,-87,10139
2014,5,20,2,-96,10138
2014,5,20,3,-99,10137
2014,5,20,4,-98,10133
2014,5,20,5,-100,10134
2014,5,20,6,-94,10134
2014,5,20,7,-85,10133
2014,5,20,8,-81,10130
2014,5,20,9,-72,10127
2014,5,20,10,-68,10124
2014,5,20,11,-65,10121
2014,5,20,12,-61,10119
2014,5,20,13,-59,10117
2014,5,20,14,-55,10112
2014,5,20,15,-55,10107
2014,5,20,16,-53,10105
2014,5,20,17,-54,10102
2014,5,20,18,-56,10098
2014,5,20,19,-64,10094
2014,5,20,20,-65,10091
2014,5,20,21,-72,10090
2014,5,20,22,-70,10087
2014,5,20,23,-72,10082
2014,5,21,0,-68,10076
2014,5,21,1,-61,10062
2014,5,21,2,-59,10061
2014,5,21,3,-53,10050
2014,5,21,4,-56,10051
2014,5,21,5,-64,10054
2014,5,21,6,-66,10060
2014,5,21,7,-61,10063
2014,5,21,8,-62,10064
2014,5,21,9,-61,10069
2014,5,21,10,-64,10076
2014,5,21,11,-61,10079
2014,5,21,12,-59,10085
2014,5,21,13,-58,10089
2014,5,21,14,-58,10094
2014,5,21,15,-67,10102
2014,5,21,16,-67,10113
2014,5,21,17,-69,10119
2014,5,21,18,-69,10125
2014,5,21,19,-70,10127
2014,5,21,20,-66,10129
2014,5,21,21,-65,10131
2014,5,21,22,-65,10137
2014,5,21,23,-65,10141
2014,5,22,0,-66,10145
2014,5,22,1,-68,10148
2014,5,22,2,-67,10150
2014,5,22,3,-63,10153
2014,5,22,4,-58,10155
2014,5,22,5,-54,10157
2014,5,22,6,-53,10161
2014,5,22,7,-52,10163
2014,5,22,8,-45,10167
2014,5,22,9,-43,10170
2014,5,22,10,-40,10178
2014,5,22,11,-37,10181
2014,5,22,12,-37,10186
2014,5,22,13,-36,10192
2014,5,22,14,-34,10195
2014,5,22,15,-39,10199
2014,5,22,16,-37,10207
2014,5,22,17,-37,10212
2014,5,22,18,-36,10213
2014,5,22,19,-33,10217
2014,5,22,20,-37,10224
2014,5,22,22,-46,10232
2014,5,22,23,-53,10235
2014,5,23,0,-51,10237
2014,5,23,1,-52,10240
2014,5,23,2,-57,10244
2014,5,23,4,-73,10249
2014,5,23,5,-67,10250
2014,5,23,6,-65,10254
2014,5,23,7,-54,10258
2014,5,23,8,-49,10260
2014,5,23,9,-40,10263
2014,5,23,11,-19,10271
2014,5,23,12,-25,10272
2014,5,23,13,-30,10273
2014,5,23,14,-31,10275
2014,5,23,15,-34,10274
2014,5,23,16,-29,10274
2014,5,23,17,-33,10274
2014,5,23,19,-37,10272
2014,5,23,20,-41,10274
2014,5,23,21,-44,10275
2014,5,23,22,-47,10276
2014,5,23,23,-49,10276
2014,5,24,0,-52,10275
2014,5,24,1,-53,10276
2014,5,24,2,-53,10275
2014,5,24,3,-56,10274
2014,5,24,4,-57,10273
2014,5,24,5,-54,10274
2014,5,24,6,-50,10275
2014,5,24,7,-52,10278
2014,5,24,8,-53,10280
2014,5,24,9,-58,10284
2014,5,24,10,-60,10284
2014,5,24,11,-58,10284
2014,5,24,12,-57,10286
2014,5,24,13,-55,10288
2014,5,24,14,-50,10290
2014,5,24,16,-60,10297
2014,5,24,17,-62,10299
2014,5,24,18,-66,10301
2014,5,24,19,-74,10304
2014,5,24,20,-77,10308
2014,5,24,21,-79,10311
2014,5,24,22,-83,10315
2014,5,24,23,-90,10319
2014,5,25,0,-93,10322
2014,5,25,1,-93,10326
2014,5,25,2,-93,10329
2014,5,25,3,-94,10331
2014,5,25,4,-92,10333
2014,5,25,5,-92,10336
2014,5,25,6,-91,10339
2014,5,25,7,-90,10341
2014,5,25,8,-91,10343
2014,5,25,9,-86,10348
2014,5,25,11,-79,10354
2014,5,25,12,-80,10356
2014,5,25,13,-83,10356
2014,5,25,14,-80,10357
2014,5,25,15,-80,10357
2014,5,25,16,-80,10357
2014,5,25,17,-82,10357
2014,5,25,18,-81,10357
2014,5,25,19,-81,10356
2014,5,25,20,-79,10356
2014,5,25,21,-76,10356
2014,5,25,22,-72,10356
2014,5,25,23,-77,10357
2014,5,26,0,-68,10356
2014,5,26,1,-69,10353
2014,5,26,2,-63,10351
2014,5,26,3,-52,10348
2014,5,26,4,-52,10346
2014,5,26,5,-53,10343
2014,5,26,6,-33,10341
2014,5,26,7,-25,10340
2014,5,26,8,-21,10339
2014,5,26,9,-17,10338
2014,5,26,10,-17,10337
2014,5,26,11,-19,10333
2014,5,26,12,-15,10330
2014,5,26,13,-9,10327
2014,5,26,14,-19,10324
2014,5,26,15,1,10317
2014,5,26,16,3,10313
2014,5,26,17,7,10311
2014,5,26,18,10,10306
2014,5,26,19,11,10306
2014,5,26,20,12,10301
2014,5,26,21,-12,10297
2014,5,26,22,-11,10295
2014,5,26,23,-8,10292
2014,5,27,0,-7,10289
2014,5,27,1,0,10286
2014,5,27,2,12,10282
2014,5,27,3,19,10277
2014,5,27,4,20,10273
2014,5,27,5,25,10269
2014,5,27,6,27,10266
2014,5,27,7,29,10264
2014,5,27,8,30,10262
2014,5,27,9,27,10259
2014,5,27,10,29,10257
2014,5,27,11,30,10257
2014,5,27,12,32,10251
2014,5,27,13,28,10248
2014,5,27,14,27,10243
2014,5,27,15,27,10235
2014,5,27,16,27,10228
2014,5,27,17,26,10226
2014,5,27,18,19,10227
2014,5,27,19,21,10216
2014,5,27,20,23,10223
2014,5,27,21,27,10215
2014,5,27,22,20,10228
2014,5,27,23,6,10229
2014,5,28,0,3,10232
2014,5,28,1,0,10235
2014,5,28,2,-2,10237
2014,5,28,3,-3,10241
2014,5,28,4,-5,10242
2014,5,28,5,-8,10242
2014,5,28,6,-5,10245
2014,5,28,7,-5,10247
2014,5,28,8,-4,10248
2014,5,28,9,-6,10246
2014,5,28,10,-4,10246
2014,5,28,11,5,10246
2014,5,28,12,-2,10242
2014,5,28,13,0,10240
2014,5,28,14,1,10237
2014,5,28,15,3,10234
2014,5,28,16,2,10229
2014,5,28,17,2,10227
2014,5,28,18,4,10223
2014,5,28,19,7,10223
2014,5,28,21,7,10219
2014,5,28,22,11,10218
2014,5,28,23,12,10220
2014,5,29,0,8,10220
2014,5,29,1,6,10218
2014,5,29,2,9,10217
2014,5,29,3,13,10215
2014,5,29,4,10,10215
2014,5,29,5,12,10213
2014,5,29,6,14,10215
2014,5,29,7,12,10216
2014,5,29,8,13,10215
2014,5,29,9,15,10215
2014,5,29,10,16,10214
2014,5,29,11,14,10211
2014,5,29,12,12,10208
2014,5,29,13,15,10209
2014,5,29,14,10,10210
2014,5,29,15,13,10209
2014,5,29,16,11,10207
2014,5,29,17,9,10203
2014,5,29,18,11,10198
2014,5,29,19,20,10197
2014,5,29,21,4,10198
2014,5,29,22,3,10197
2014,5,29,23,-1,10197
2014,5,30,0,-2,10197
2014,5,30,1,-3,10196
2014,5,30,2,-4,10194
2014,5,30,3,-7,10194
2014,5,30,4,-7,10192
2014,5,30,5,-5,10191
2014,5,30,6,-5,10191
2014,5,30,7,-9,10191
2014,5,30,8,-13,10190
2014,5,30,9,-13,10189
2014,5,30,12,-8,10184
2014,5,30,13,-7,10183
2014,5,30,14,-9,10179
2014,5,30,16,-11,10174
2014,5,30,17,-11,10171
2014,5,30,18,-13,10170
2014,5,30,19,-15,10169
2014,5,30,20,-23,10168
2014,5,30,21,-26,10167
2014,5,30,22,-30,10167
2014,5,30,23,-37,10168
2014,5,31,0,-39,10170
2014,5,31,1,-41,10170
2014,5,31,2,-43,10169
2014,5,31,3,-46,10167
2014,5,31,4,-48,10167
2014,5,31,5,-51,10168
2014,5,31,6,-62,10168
2014,5,31,7,-64,10169
2014,5,31,8,-63,10172
2014,5,31,9,-58,10172
2014,5,31,10,-56,10172
2014,5,31,11,-52,10170
2014,5,31,12,-47,10169
2014,5,31,13,-42,10168
2014,5,31,14,-40,10167
2014,5,31,15,-40,10169
2014,5,31,16,-39,10169
2014,5,31,17,-40,10167
2014,5,31,18,-39,10166
2014,5,31,19,-38,10167
2014,5,31,20,-41,10169
2014,5,31,21,-41,10169
2014,5,31,22,-45,10171
2014,5,31,23,-47,10172
2014,6,1,0,-51,10173
2014,6,1,1,-53,10175
2014,6,1,2,-54,10176
2014,6,1,3,-61,10177
2014,6,1,4,-65,10178
2014,6,1,5,-54,10178
2014,6,1,6,-51,10178
2014,6,1,7,-47,10180
2014,6,1,8,-44,10183
2014,6,1,9,-39,10185
2014,6,1,10,-34,10185
2014,6,1,11,-32,10186
2014,6,1,12,-35,10187
2014,6,1,13,-34,10189
2014,6,1,14,-41,10190
2014,6,1,15,-44,10189
2014,6,1,16,-43,10188
2014,6,1,17,-47,10187
2014,6,1,18,-46,10185
2014,6,1,19,-42,10184
2014,6,1,20,-45,10182
2014,6,1,21,-49,10181
2014,6,1,22,-49,10179
2014,6,1,23,-42,10178
2014,6,2,0,-43,10180
2014,6,2,1,-63,10183
2014,6,2,2,-51,10184
2014,6,2,4,-43,10178
2014,6,2,5,-40,10176
2014,6,2,6,-36,10172
2014,6,2,8,-37,10165
2014,6,2,9,-34,10165
2014,6,2,10,-25,10160
2014,6,2,11,-24,10155
2014,6,2,12,-14,10152
2014,6,2,13,-5,10153
2014,6,2,15,-11,10150
2014,6,2,16,-12,10150
2014,6,2,17,-10,10148
2014,6,2,18,-12,10146
2014,6,2,19,-13,10145
2014,6,2,20,-15,10144
2014,6,2,21,-27,10146
2014,6,2,22,-30,10147
2014,6,2,23,-32,10147
2014,6,3,0,-35,10149
2014,6,3,1,-35,10151
2014,6,3,2,-35,10153
2014,6,3,3,-36,10153
2014,6,3,4,-33,10154
2014,6,3,5,-36,10156
2014,6,3,6,-39,10160
2014,6,3,8,-32,10168
2014,6,3,9,-37,10171
2014,6,3,10,-33,10175
2014,6,3,11,-28,10178
2014,6,3,12,-33,10183
2014,6,3,13,-29,10188
2014,6,3,14,-30,10194
2014,6,3,15,-30,10197
2014,6,3,16,-36,10203
2014,6,3,17,-40,10208
2014,6,3,18,-43,10212
2014,6,3,19,-42,10216
2014,6,3,20,-43,10219
2014,6,3,21,-54,10223
2014,6,3,22,-59,10228
2014,6,3,23,-59,10230
2014,6,4,0,-59,10233
2014,6,4,2,-56,10236
2014,6,4,3,-63,10236
2014,6,4,4,-55,10235
2014,6,4,6,-43,10237
2014,6,4,7,-37,10238
2014,6,4,8,-29,10240
2014,6,4,9,-28,10242
2014,6,4,10,-19,10244
2014,6,4,11,-12,10246
2014,6,4,12,0,10247
2014,6,4,13,1,10249
2014,6,4,14,0,10251
2014,6,4,17,-10,10247
2014,6,4,18,-14,10247
2014,6,4,19,-18,10245
2014,6,4,20,-20,10247
2014,6,4,21,-25,10245
2014,6,4,22,-21,10243
2014,6,4,23,-24,10241
2014,6,5,0,-34,10239
2014,6,5,1,-27,10237
2014,6,5,2,-21,10239
2014,6,5,3,-15,10237
2014,6,5,4,-14,10234
2014,6,5,5,-4,10231
2014,6,5,6,-2,10228
2014,6,5,7,-1,10226
2014,6,5,8,3,10225
2014,6,5,9,4,10223
2014,6,5,10,13,10221
2014,6,5,11,15,10221
2014,6,5,12,13,10219
2014,6,5,13,15,10219
2014,6,5,14,18,10217
2014,6,5,15,18,10216
2014,6,5,16,20,10212
2014,6,5,17,11,10210
2014,6,5,18,11,10207
2014,6,5,19,8,10204
2014,6,5,20,9,10202
2014,6,5,21,8,10201
2014,6,5,22,1,10199
2014,6,5,23,-2,10198
2014,6,6,0,-3,10198
2014,6,6,1,-9,10196
2014,6,6,2,-10,10196
2014,6,6,3,-11,10195
2014,6,6,4,-13,10194
2014,6,6,5,-13,10193
2014,6,6,6,-13,10194
2014,6,6,7,-12,10193
2014,6,6,8,-11,10194
2014,6,6,9,-8,10191
2014,6,6,10,-7,10190
2014,6,6,11,-7,10189
2014,6,6,12,-7,10189
2014,6,6,13,-9,10191
2014,6,6,14,-10,10190
2014,6,6,15,-11,10186
2014,6,6,16,-11,10183
2014,6,6,17,-12,10181
2014,6,6,18,-9,10180
2014,6,6,19,-9,10178
2014,6,6,20,-7,10180
2014,6,6,21,-2,10181
2014,6,6,22,-1,10181
2014,6,6,23,2,10180
2014,6,7,0,2,10180
2014,6,7,1,0,10180
2014,6,7,2,-2,10179
2014,6,7,3,-2,10178
2014,6,7,4,-3,10178
2014,6,7,5,-2,10177
2014,6,7,6,-4,10180
2014,6,7,8,7,10175
2014,6,7,9,8,10175
2014,6,7,10,6,10174
2014,6,7,11,5,10172
2014,6,7,12,6,10169
2014,6,7,13,3,10164
2014,6,7,14,4,10154
2014,6,7,15,8,10149
2014,6,7,16,7,10147
2014,6,7,17,13,10145
2014,6,7,18,14,10139
2014,6,7,19,14,10138
2014,6,7,20,18,10134
2014,6,7,21,7,10131
2014,6,7,22,4,10126
2014,6,7,23,7,10124
2014,6,8,0,4,10120
2014,6,8,1,4,10119
2014,6,8,2,8,10118
2014,6,8,3,9,10116
2014,6,8,4,7,10116
2014,6,8,5,28,10114
2014,6,8,6,25,10113
2014,6,8,7,31,10114
2014,6,8,8,38,10110
2014,6,8,9,9,10127
2014,6,8,10,3,10134
2014,6,8,12,4,10143
2014,6,8,13,4,10146
2014,6,8,14,3,10151
2014,6,8,15,-1,10156
2014,6,8,16,-4,10160
2014,6,8,17,-3,10166
2014,6,8,18,-2,10169
2014,6,8,19,0,10172
2014,6,8,20,0,10175
2014,6,8,21,-1,10182
2014,6,8,22,-3,10188
2014,6,8,23,-5,10193
2014,6,9,0,-10,10198
2014,6,9,1,-14,10202
2014,6,9,2,-16,10208
2014,6,9,3,-23,10212
2014,6,9,4,-27,10217
2014,6,9,5,-29,10220
2014,6,9,6,-29,10223
2014,6,9,8,-26,10232
2014,6,9,9,-25,10237
2014,6,9,10,-26,10240
2014,6,9,11,-30,10243
2014,6,9,12,-33,10245
2014,6,9,13,-35,10248
2014,6,9,14,-33,10249
2014,6,9,15,-36,10249
2014,6,9,16,-36,10248
2014,6,9,17,-34,10246
2014,6,9,18,-34,10245
2014,6,9,19,-31,10243
2014,6,9,20,-33,10240
2014,6,9,21,-32,10239
2014,6,9,22,-32,10237
2014,6,9,23,-31,10234
2014,6,10,0,-30,10230
2014,6,10,1,-28,10225
2014,6,10,2,-26,10221
2014,6,10,3,-22,10219
2014,6,10,4,-17,10212
2014,6,10,5,-12,10206
2014,6,10,6,-8,10202
2014,6,10,7,-7,10199
2014,6,10,8,-4,10195
2014,6,10,9,-8,10193
2014,6,10,10,-10,10190
2014,6,10,11,-10,10190
2014,6,10,12,-10,10185
2014,6,10,13,-7,10183
2014,6,10,14,-8,10179
2014,6,10,15,-9,10179
2014,6,10,17,-10,10171
2014,6,10,18,-7,10169
2014,6,10,19,-11,10166
2014,6,10,20,-9,10168
2014,6,10,21,-10,10168
2014,6,10,22,-12,10167
2014,6,10,23,-14,10167
2014,6,11,0,-17,10169
2014,6,11,1,-18,10168
2014,6,11,2,-20,10169
2014,6,11,3,-25,10167
2014,6,11,4,-24,10165
2014,6,11,5,-19,10162
2014,6,11,6,-14,10161
2014,6,11,7,-7,10160
2014,6,11,8,-9,10159
2014,6,11,9,-10,10158
2014,6,11,10,-5,10157
2014,6,11,11,-2,10155
2014,6,11,12,4,10154
2014,6,11,13,17,10155
2014,6,11,14,10,10153
2014,6,11,15,13,10153
2014,6,11,16,19,10151
2014,6,11,17,16,10149
2014,6,11,18,6,10149
2014,6,11,19,0,10150
2014,6,11,20,-6,10153
2014,6,11,21,-12,10154
2014,6,11,22,-18,10155
2014,6,11,23,-22,10155
2014,6,12,0,-28,10156
2014,6,12,1,-35,10157
2014,6,12,2,-39,10157
2014,6,12,3,-41,10159
2014,6,12,4,-40,10162
2014,6,12,5,-43,10162
2014,6,12,6,-39,10164
2014,6,12,7,-37,10166
2014,6,12,8,-39,10167
2014,6,12,9,-42,10171
2014,6,12,10,-41,10173
2014,6,12,11,-38,10174
2014,6,12,12,-40,10176
2014,6,12,13,-36,10177
2014,6,12,14,-41,10178
2014,6,12,16,-36,10176
2014,6,12,18,-39,10174
2014,6,12,19,-39,10173
2014,6,12,21,-31,10170
2014,6,12,22,-31,10165
2014,6,12,23,-32,10160
2014,6,13,0,-32,10157
2014,6,13,1,-30,10156
2014,6,13,2,-29,10151
2014,6,13,3,-27,10150
2014,6,13,4,-23,10146
2014,6,13,5,-16,10140
2014,6,13,6,-12,10135
2014,6,13,7,-9,10130
2014,6,13,8,0,10125
2014,6,13,9,1,10124
2014,6,13,10,7,10120
2014,6,13,11,5,10115
2014,6,13,12,11,10106
2014,6,13,13,12,10101
2014,6,13,14,7,10100
2014,6,13,15,9,10090
2014,6,13,16,3,10093
2014,6,13,17,-2,10088
2014,6,13,18,-8,10086
2014,6,13,19,-11,10084
2014,6,13,20,-12,10082
2014,6,13,22,-6,10077
2014,6,13,23,-26,10077
2014,6,14,0,-36,10078
2014,6,14,1,-39,10080
2014,6,14,2,-42,10079
2014,6,14,3,-40,10075
2014,6,14,4,-40,10070
2014,6,14,5,-34,10062
2014,6,14,6,-31,10057
2014,6,14,7,-34,10054
2014,6,14,8,-30,10050
2014,6,14,9,-38,10050
2014,6,14,10,-43,10048
2014,6,14,11,-44,10049
2014,6,14,12,-39,10047
2014,6,14,13,-35,10043
2014,6,14,14,-34,10040
2014,6,14,15,-31,10039
2014,6,14,16,-27,10036
2014,6,14,17,-24,10034
2014,6,14,18,-36,10040
2014,6,14,19,-41,10048
2014,6,14,20,-42,10056
2014,6,14,21,-41,10059
2014,6,14,22,-41,10063
2014,6,14,23,-42,10065
2014,6,15,0,-42,10072
2014,6,15,1,-43,10077
2014,6,15,2,-43,10083
2014,6,15,3,-46,10087
2014,6,15,4,-45,10095
2014,6,15,5,-44,10102
2014,6,15,6,-44,10109
2014,6,15,7,-42,10116
2014,6,15,8,-41,10120
2014,6,15,9,-38,10128
2014,6,15,10,-39,10134
2014,6,15,11,-40,10139
2014,6,15,12,-38,10145
2014,6,15,13,-36,10148
2014,6,15,14,-33,10154
2014,6,15,15,-37,10161
2014,6,15,16,-35,10164
2014,6,15,17,-31,10166
2014,6,15,18,-30,10169
2014,6,15,19,-32,10172
2014,6,15,20,-31,10174
2014,6,15,21,-32,10177
2014,6,15,22,-32,10176
2014,6,15,23,-33,10172
2014,6,16,0,-36,10170
2014,6,16,1,-37,10168
2014,6,16,2,-38,10168
2014,6,16,3,-38,10160
2014,6,16,4,-34,10156
2014,6,16,5,-30,10151
2014,6,16,6,-24,10147
2014,6,16,7,-12,10143
2014,6,16,8,1,10137
2014,6,16,9,2,10133
2014,6,16,10,4,10128
2014,6,16,11,3,10120
2014,6,16,12,9,10114
2014,6,16,13,11,10108
2014,6,16,14,6,10102
2014,6,16,15,3,10097
2014,6,16,16,2,10092
2014,6,16,17,4,10088
2014,6,16,18,5,10082
2014,6,16,19,4,10078
2014,6,16,20,4,10078
2014,6,16,21,0,10074
2014,6,16,22,-5,10072
2014,6,16,23,-7,10066
2014,6,17,0,-5,10067
2014,6,17,1,-2,10063
2014,6,17,2,-3,10061
2014,6,17,3,-3,10060
2014,6,17,4,-3,10061
2014,6,17,5,-1,10061
2014,6,17,6,-2,10063
2014,6,17,7,0,10064
2014,6,17,8,3,10068
2014,6,17,9,2,10072
2014,6,17,10,2,10076
2014,6,17,11,5,10079
2014,6,17,12,2,10081
2014,6,17,13,7,10085
2014,6,17,14,6,10088
2014,6,17,15,8,10091
2014,6,17,16,6,10092
2014,6,17,17,2,10096
2014,6,17,18,4,10099
2014,6,17,19,0,10099
2014,6,17,20,-1,10104
2014,6,17,21,-2,10108
2014,6,17,22,-4,10114
2014,6,17,23,-3,10118
2014,6,18,0,-10,10121
2014,6,18,1,-6,10128
2014,6,18,2,-8,10133
2014,6,18,3,-11,10136
2014,6,18,4,-18,10140
2014,6,18,5,-22,10145
2014,6,18,6,-26,10150
2014,6,18,7,-29,10154
2014,6,18,8,-28,10157
2014,6,18,9,-27,10160
2014,6,18,10,-26,10164
2014,6,18,11,-25,10166
2014,6,18,12,-25,10172
2014,6,18,14,-26,10171
2014,6,18,15,-22,10170
2014,6,18,16,-21,10167
2014,6,18,17,-17,10167
2014,6,18,18,-19,10167
2014,6,18,19,-21,10164
2014,6,18,20,-21,10165
2014,6,18,21,-21,10163
2014,6,18,22,-22,10163
2014,6,18,23,-22,10163
2014,6,19,0,-22,10159
2014,6,19,1,-24,10156
2014,6,19,2,-23,10154
2014,6,19,3,-22,10154
2014,6,19,4,-22,10150
2014,6,19,5,-24,10148
2014,6,19,6,-23,10148
2014,6,19,7,-22,10148
2014,6,19,8,-19,10149
2014,6,19,9,-17,10149
2014,6,19,10,-18,10154
2014,6,19,11,-18,10157
2014,6,19,12,-16,10158
2014,6,19,13,-14,10158
2014,6,19,14,-14,10162
2014,6,19,15,-12,10164
2014,6,19,16,-10,10166
2014,6,19,17,-11,10172
2014,6,19,18,-9,10175
2014,6,19,19,-8,10178
2014,6,19,20,-3,10181
2014,6,19,21,-7,10181
2014,6,19,22,-5,10185
2014,6,19,23,-4,10187
2014,6,20,0,-6,10190
2014,6,20,1,-4,10193
2014,6,20,2,-4,10194
2014,6,20,3,-4,10196
2014,6,20,4,-3,10197
2014,6,20,5,-2,10198
2014,6,20,6,-1,10199
2014,6,20,7,-1,10202
2014,6,20,8,-1,10204
2014,6,20,9,0,10206
2014,6,20,10,1,10206
2014,6,20,11,2,10209
2014,6,20,12,3,10211
2014,6,20,13,3,10211
2014,6,20,14,-1,10210
2014,6,20,15,0,10212
2014,6,20,16,-6,10212
2014,6,20,17,-4,10213
2014,6,20,18,-5,10209
2014,6,20,19,-7,10209
2014,6,20,20,-8,10208
2014,6,20,21,-11,10208
2014,6,20,22,-12,10205
2014,6,20,23,-12,10204
2014,6,21,0,-13,10202
2014,6,21,1,-14,10200
2014,6,21,2,-16,10197
2014,6,21,3,-16,10196
2014,6,21,4,-18,10194
2014,6,21,5,-16,10194
2014,6,21,6,-15,10194
2014,6,21,7,-16,10192
2014,6,21,8,-14,10193
2014,6,21,9,-14,10191
2014,6,21,10,-8,10191
2014,6,21,11,-9,10189
2014,6,21,12,-10,10188
2014,6,21,13,-12,10190
2014,6,21,14,-11,10191
2014,6,21,15,-15,10193
2014,6,21,16,-19,10192
2014,6,21,17,-21,10196
2014,6,21,18,-24,10196
2014,6,21,19,-26,10198
2014,6,21,20,-24,10198
2014,6,21,21,-19,10200
2014,6,21,22,-23,10202
2014,6,21,23,-22,10204
2014,6,22,0,-27,10205
2014,6,22,1,-31,10210
2014,6,22,2,-30,10211
2014,6,22,3,-32,10214
2014,6,22,4,-25,10216
2014,6,22,5,-21,10218
2014,6,22,6,-14,10221
2014,6,22,7,-14,10225
2014,6,22,8,-10,10229
2014,6,22,9,-7,10234
2014,6,22,10,-2,10237
2014,6,22,11,-3,10239
2014,6,22,12,1,10241
2014,6,22,13,1,10244
2014,6,22,14,4,10244
2014,6,22,15,13,10246
2014,6,22,16,9,10247
2014,6,22,17,6,10248
2014,6,22,18,6,10249
2014,6,22,19,7,10250
2014,6,22,20,6,10251
2014,6,22,21,10,10250
2014,6,22,22,11,10248
2014,6,22,23,14,10246
2014,6,23,0,15,10248
2014,6,23,1,11,10246
2014,6,23,2,5,10246
2014,6,23,3,7,10245
2014,6,23,4,6,10246
2014,6,23,5,7,10246
2014,6,23,6,6,10247
2014,6,23,7,5,10248
2014,6,23,8,8,10250
2014,6,23,9,10,10251
2014,6,23,10,11,10252
2014,6,23,11,10,10252
2014,6,23,12,5,10253
2014,6,23,13,9,10252
2014,6,23,14,9,10252
2014,6,23,15,8,10252
2014,6,23,16,10,10250
2014,6,23,17,12,10250
2014,6,23,18,17,10249
2014,6,23,19,23,10249
2014,6,23,20,25,10247
2014,6,23,21,14,10247
2014,6,23,22,22,10247
2014,6,23,23,21,10248
2014,6,24,0,28,10246
2014,6,24,1,29,10243
2014,6,24,2,23,10242
2014,6,24,3,29,10240
2014,6,24,4,27,10239
2014,6,24,5,20,10238
2014,6,24,6,20,10238
2014,6,24,7,31,10240
2014,6,24,9,35,10240
2014,6,24,10,33,10240
2014,6,24,11,39,10239
2014,6,24,12,33,10238
2014,6,24,13,33,10238
2014,6,24,14,37,10237
2014,6,24,15,30,10234
2014,6,24,16,42,10235
2014,6,24,17,34,10233
2014,6,24,18,30,10233
2014,6,24,19,27,10232
2014,6,24,20,28,10228
2014,6,24,21,26,10227
2014,6,24,22,20,10227
2014,6,24,23,30,10225
2014,6,25,0,25,10224
2014,6,25,1,18,10223
2014,6,25,3,28,10219
2014,6,25,4,26,10218
2014,6,25,5,20,10214
2014,6,25,6,28,10213
2014,6,25,7,26,10212
2014,6,25,8,28,10210
2014,6,25,9,29,10206
2014,6,25,10,31,10202
2014,6,25,11,34,10200
2014,6,25,12,30,10200
2014,6,25,13,30,10197
2014,6,25,14,37,10198
2014,6,25,15,32,10195
2014,6,25,16,31,10192
2014,6,25,17,33,10190
2014,6,25,18,32,10188
2014,6,25,19,33,10185
2014,6,25,20,24,10180
2014,6,25,21,21,10178
2014,6,25,22,21,10176
2014,6,25,23,17,10173
2014,6,26,0,16,10169
2014,6,26,1,16,10170
2014,6,26,2,15,10170
2014,6,26,3,14,10168
2014,6,26,4,22,10165
2014,6,26,5,35,10165
2014,6,26,6,41,10165
2014,6,26,7,39,10165
2014,6,26,8,31,10162
2014,6,26,9,30,10161
2014,6,26,10,27,10160
2014,6,26,11,25,10160
2014,6,26,12,25,10160
2014,6,26,13,27,10160
2014,6,26,14,25,10159
2014,6,26,15,28,10160
2014,6,26,16,30,10159
2014,6,26,17,27,10160
2014,6,26,18,23,10159
2014,6,26,19,24,10159
2014,6,26,20,27,10160
2014,6,26,21,29,10159
2014,6,26,22,21,10160
2014,6,26,23,18,10161
2014,6,27,0,21,10163
2014,6,27,1,12,10164
2014,6,27,2,21,10166
2014,6,27,3,30,10166
2014,6,27,4,16,10167
2014,6,27,5,12,10168
2014,6,27,6,16,10171
2014,6,27,7,16,10171
2014,6,27,8,19,10171
2014,6,27,9,21,10172
2014,6,27,10,29,10172
2014,6,27,11,20,10172
2014,6,27,12,25,10172
2014,6,27,13,19,10172
2014,6,27,14,20,10173
2014,6,27,15,22,10173
2014,6,27,16,22,10172
2014,6,27,17,19,10171
2014,6,27,18,18,10170
2014,6,27,19,18,10170
2014,6,27,20,17,10169
2014,6,27,21,18,10168
2014,6,27,22,19,10167
2014,6,27,23,16,10165
2014,6,28,0,16,10163
2014,6,28,1,18,10163
2014,6,28,2,15,10165
2014,6,28,3,15,10164
2014,6,28,4,15,10163
2014,6,28,5,18,10162
2014,6,28,6,18,10162
2014,6,28,7,16,10162
2014,6,28,8,18,10162
2014,6,28,9,17,10163
2014,6,28,10,18,10163
2014,6,28,11,20,10162
2014,6,28,12,26,10165
2014,6,28,13,24,10165
2014,6,28,14,25,10165
